DirectoryFinWeek,Season,Week_start_date,Week_end_date,category,department,Gender,brand,Account_number,Orders,item_qty,%new customer,Revenue,Return value,Net Revenue,Return Rate,MD_revenue,FP_revenue,%Markdwon,%FullPrice,AOV
W202349,AW2023,30-12-2023,05-01-2024,dresses,fashion,women,laura whitmore x love and roses,7581,6119,9642,20.09,344375,169808,280247,37.73,73114,271261,21.23,78.77,99.24035281
W202349,AW2023,30-12-2023,05-01-2024,nest of tables,homeware,unisex,next,4930,4853,6953,7.4,526833,209326,356001,37.03,159619,367214,30.3,69.7,95.72079241
W202349,AW2023,30-12-2023,05-01-2024,coffee table,homeware,unisex,next,9841,8799,14639,17.01,186281,64525,115038,35.93,21074,165207,11.31,88.69,23.91940855
W202349,AW2023,30-12-2023,05-01-2024,jumpers,fashion,Kids,next,495,472,658,23.23,19165,78947,96490,45.0,3194,15971,16.67,83.33,38.87369821
W202349,AW2023,30-12-2023,05-01-2024,tights,fashion,women,next,7940,7009,12778,21.89,243811,415545,369965,52.9,64691,179120,26.53,73.47,91.91551603
W202349,AW2023,30-12-2023,05-01-2024,shorts,fashion,women,next,9334,7639,13940,10.93,762490,94557,84039,52.94,121532,640958,15.94,84.06,28.63951251
W202349,AW2023,30-12-2023,05-01-2024,dresses,fashion,women,mint velvet,8959,8054,12933,5.97,190042,553167,373430,59.7,19136,170906,10.07,89.93,136.5051562
W202349,AW2023,30-12-2023,05-01-2024,duvets,homeware,unisex,next,1285,1124,2068,10.12,84383,31537,37005,46.01,10359,74024,12.28,87.72,43.0540201
W202349,AW2023,30-12-2023,05-01-2024,waistcoats,fashion,men,next,1916,1612,2951,12.94,114769,430764,197272,68.59,34601,80168,30.15,69.85,98.70124155
W202349,AW2023,30-12-2023,05-01-2024,jackets,fashion,women,barbour international,586,545,675,6.31,19589,290541,247932,53.96,3552,16037,18.13,81.87,70.37942753
W202349,AW2023,30-12-2023,05-01-2024,jeans,fashion,men,gap,7589,6685,13376,10.71,895227,58871,30394,65.95,273549,621678,30.56,69.44,54.496337
W202349,AW2023,30-12-2023,05-01-2024,boots,fashion,women,pavers,8894,8046,16604,15.12,713542,292510,644025,31.23,177878,535664,24.93,75.07,114.39294
W202349,AW2023,30-12-2023,05-01-2024,jackets,fashion,women,regatta,5887,5636,11011,9.99,631434,206000,142370,59.13,101717,529717,16.11,83.89,114.9356648
W202349,AW2023,30-12-2023,05-01-2024,swimsuits,fashion,Kids,next,5764,5040,7042,16.17,414252,453858,197822,69.64,107837,306415,26.03,73.97,69.60905789
W202349,AW2023,30-12-2023,05-01-2024,shorts,fashion,Kids,next,3831,3624,4461,15.11,282157,300942,129758,69.87,45480,236677,16.12,83.88,107.5405743
W202349,AW2023,30-12-2023,05-01-2024,jeans,fashion,men,levis,7831,7494,11641,20.47,798852,41316,66807,38.21,239396,559456,29.97,70.03,56.57927786
W202349,AW2023,30-12-2023,05-01-2024,trunks,fashion,Kids,next,4709,4536,5403,18.94,355174,95407,162950,36.93,70858,284316,19.95,80.05,103.8412379
W202349,AW2023,30-12-2023,05-01-2024,shoes,fashion,women,lipsy,6151,5221,6504,17.44,487341,679949,348612,66.11,57201,430140,11.74,88.26,137.6369597
W202349,AW2023,30-12-2023,05-01-2024,swimsuits,fashion,women,pour moi,7320,7133,11741,6.98,932683,214280,253686,45.79,217876,714807,23.36,76.64,114.0268031
W202349,AW2023,30-12-2023,05-01-2024,dresses,fashion,Kids,lipsy,6948,5980,9756,15.26,704371,39507,77204,33.85,165472,538899,23.49,76.51,23.66882985
W202349,AW2023,30-12-2023,05-01-2024,pyjamas,fashion,women,victorias secret,1850,1767,2893,5.68,77179,128233,209766,37.94,20339,56840,26.35,73.65,81.11327094
W202349,AW2023,30-12-2023,05-01-2024,slippers,fashion,Kids,next,5211,4185,6816,24.47,291916,203170,165086,55.17,82584,209332,28.29,71.71,46.85786996
W202349,AW2023,30-12-2023,05-01-2024,jumpsuit,fashion,women,lipsy,8782,7875,12531,23.87,186656,158469,113930,58.18,46025,140631,24.66,75.34,41.83031327
W202349,AW2023,30-12-2023,05-01-2024,blouses,fashion,women,roman,2832,2386,4346,6.78,330041,560463,564741,49.81,87673,242368,26.56,73.44,133.0500177
W202349,AW2023,30-12-2023,05-01-2024,skirts,fashion,Kids,next,6880,5955,11634,17.44,152361,277583,505398,35.45,38238,114123,25.1,74.9,107.2870649
W202349,AW2023,30-12-2023,05-01-2024,mattresses,homeware,unisex,next,4785,3972,6960,6.27,234296,354213,323494,52.27,27329,206967,11.66,88.34,119.8420866
W202349,AW2023,30-12-2023,05-01-2024,hoodies,fashion,men,nike,9062,8021,13599,18.47,393664,137594,124136,52.57,115885,277779,29.44,70.56,35.62406424
W202349,AW2023,30-12-2023,05-01-2024,dresses,fashion,women,yours curve,2050,1870,2541,5.71,101178,26757,51695,34.11,26972,74206,26.66,73.34,43.95070028
W202349,AW2023,30-12-2023,05-01-2024,jackets,fashion,women,barbour,1148,1005,1132,11.59,87858,1215,743,62.05,14895,72963,16.95,83.05,32.63333333
W202349,AW2023,30-12-2023,05-01-2024,ornaments,homeware,unisex,next,474,427,864,21.1,30960,275283,393971,41.13,3881,27079,12.54,87.46,94.88926698
W202349,AW2023,30-12-2023,05-01-2024,dresses,fashion,women,myleene klass,4470,3884,7065,10.13,318288,586597,526427,52.7,85284,233004,26.79,73.21,140.5510797
W202349,AW2023,30-12-2023,05-01-2024,dresses,fashion,women,joules,8605,7237,8821,9.31,596943,125244,56979,68.73,119469,477474,20.01,79.99,72.74371257
W202349,AW2023,30-12-2023,05-01-2024,dressers and consoles,homeware,unisex,next,3604,3509,6174,6.38,261288,56886,67402,45.77,84184,177104,32.22,67.78,89.73862816
W202349,AW2023,30-12-2023,05-01-2024,socks,fashion,men,nike,2899,2534,3302,18.28,117687,33115,20496,61.77,36420,81267,30.95,69.05,31.77889745
W202349,AW2023,30-12-2023,05-01-2024,dresses,fashion,women,girl in mind,1866,1702,2046,26.74,130303,298882,138140,68.39,30892,99411,23.71,76.29,122.5868163
W202349,AW2023,30-12-2023,05-01-2024,jumpers,fashion,women,roman,4525,4148,5197,20.15,286057,392582,271572,59.11,81915,204142,28.64,71.36,86.37716218
W202349,AW2023,30-12-2023,05-01-2024,cardigans,fashion,women,lipsy,4113,3325,4638,9.09,316481,264043,368580,41.74,55533,260948,17.55,82.45,112.4463207
W202349,AW2023,30-12-2023,05-01-2024,sweat tops,fashion,Kids,next,2616,2560,5331,13.49,376104,323520,150273,68.28,111402,264702,29.62,70.38,127.0563154
W202349,AW2023,30-12-2023,05-01-2024,dresses,fashion,women,pour moi,5838,5584,7402,23.83,432302,76278,92810,45.11,88536,343766,20.48,79.52,71.52622673
W202349,AW2023,30-12-2023,05-01-2024,artificial flowers,homeware,unisex,next,4806,3864,6768,7.97,100484,50714,22283,69.47,22735,77749,22.63,77.37,19.9827539
W202349,AW2023,30-12-2023,05-01-2024,t-shirts,fashion,men,reiss,33,31,36,21.21,925,163702,84204,66.03,303,622,32.76,67.24,76.32573892
W202349,AW2023,30-12-2023,05-01-2024,slippers,fashion,men,next,7095,5972,11634,20.87,136693,332254,243035,57.75,16562,120131,12.12,87.88,84.81335692
W202349,AW2023,30-12-2023,05-01-2024,jackets,fashion,women,tog 24,8441,7270,10008,17.32,233311,56379,109549,33.98,38343,194968,16.43,83.57,25.1711165
W202349,AW2023,30-12-2023,05-01-2024,trousers,fashion,women,roman,8688,7216,11666,5.7,870663,280318,347561,44.65,120803,749860,13.87,86.13,107.3297436
W202349,AW2023,30-12-2023,05-01-2024,wall art,homeware,unisex,next,6591,5290,9215,26.87,493434,167549,231845,41.95,139313,354121,28.23,71.77,52.72528053
W202349,AW2023,30-12-2023,05-01-2024,dresses,fashion,Kids,jojo maman bb,1786,1512,2356,7.61,81496,245462,265715,48.02,8246,73250,10.12,89.88,120.4753712
W202349,AW2023,30-12-2023,05-01-2024,bed sets,homeware,unisex,laura ashley,1114,990,1112,25.94,23924,99546,85839,53.7,4801,19123,20.07,79.93,21.54386984
W202349,AW2023,30-12-2023,05-01-2024,dresses,fashion,women,monsoon,9837,8766,13430,22.84,687493,37976,24026,61.25,109473,578020,15.92,84.08,42.90795848
W202349,AW2023,30-12-2023,05-01-2024,trainers,fashion,women,new balance,7824,6872,14095,17.74,1101914,163666,135501,54.71,257562,844352,23.37,76.63,51.74109305
W202349,AW2023,30-12-2023,05-01-2024,mirrors,homeware,unisex,next,2095,1902,3283,26.63,177562,190482,156206,54.94,24448,153114,13.77,86.23,108.987111
W202349,AW2023,30-12-2023,05-01-2024,trainers,fashion,men,adidas,3410,2904,5461,11.09,308132,110305,113877,49.2,46271,261861,15.02,84.98,33.43006263
W202349,AW2023,30-12-2023,05-01-2024,hoodies,fashion,women,nike,3827,3530,4057,9.62,243580,97181,165088,37.05,24457,219123,10.04,89.96,72.63057325
W202349,AW2023,30-12-2023,05-01-2024,dresses,fashion,women,millie mackintosh x friends like these,3707,3542,7375,25.55,533405,66924,40464,62.32,88668,444737,16.62,83.38,72.85481682
W202349,AW2023,30-12-2023,05-01-2024,sweat tops,fashion,women,nike,3329,3035,6214,18.83,303254,68351,49602,57.95,71718,231536,23.65,76.35,56.03467933
W202349,AW2023,30-12-2023,05-01-2024,trousers,fashion,men,reiss,2334,1876,2398,16.41,177559,208311,464216,30.97,32351,145208,18.22,81.78,121.8787604
W202349,AW2023,30-12-2023,05-01-2024,diffusers,homeware,unisex,next,6659,6183,7829,17.81,620147,32419,56997,36.26,82361,537786,13.28,86.72,117.4980289
W202349,AW2023,30-12-2023,05-01-2024,dungarees,fashion,Kids,next,6673,5639,8108,13.47,503602,98742,113646,46.49,83314,420288,16.54,83.46,53.91926885
W202349,AW2023,30-12-2023,05-01-2024,fleeces,fashion,women,next,4573,4364,9045,16.38,511513,222086,286492,43.67,53943,457570,10.55,89.45,93.5401876
W202349,AW2023,30-12-2023,05-01-2024,robes,fashion,women,next,5085,4199,5695,25.17,418454,160171,167057,48.95,142201,276253,33.98,66.02,107.3230567
W202349,AW2023,30-12-2023,05-01-2024,storage,homeware,unisex,next,9084,7729,11238,6.54,260336,137533,209762,39.6,68840,191496,26.44,73.56,45.19128172
W202349,AW2023,30-12-2023,05-01-2024,bed sets,homeware,unisex,catherine lansfield,649,622,842,23.42,44472,149421,90886,62.18,9855,34617,22.16,77.84,46.71597978
W202349,AW2023,30-12-2023,05-01-2024,bar stool,homeware,unisex,next,6750,5669,11891,8.46,350441,158329,121705,56.54,45183,305258,12.89,87.11,46.75025042
W202349,AW2023,30-12-2023,05-01-2024,coats,fashion,women,sosandar,81,74,128,6.17,7131,272571,215275,55.87,2285,4846,32.04,67.96,63.71242001
W202349,AW2023,30-12-2023,05-01-2024,jumpers,fashion,women,gap,7628,6531,12432,11.59,394803,52510,52203,50.15,89964,304839,22.79,77.21,21.09448026
W202349,AW2023,30-12-2023,05-01-2024,jackets,fashion,women,the north face,4288,3975,7141,10.12,440350,188525,129527,59.27,145405,294945,33.02,66.98,86.5447619
W202349,AW2023,30-12-2023,05-01-2024,coverups,fashion,women,next,4164,3646,4115,10.25,224939,169570,335553,33.57,48180,176759,21.42,78.58,81.06612101
W202349,AW2023,30-12-2023,05-01-2024,table linen,homeware,unisex,next,3560,3437,7117,9.55,370316,125468,84367,59.79,77706,292610,20.98,79.02,89.52005119
W202349,AW2023,30-12-2023,05-01-2024,boots,fashion,women,ugg,2569,2430,3155,16.93,238819,32049,68363,31.92,46433,192386,19.44,80.56,59.20518868
W202349,AW2023,30-12-2023,05-01-2024,shoes,fashion,Kids,clarks,2223,2073,2673,20.38,128566,79993,40883,66.18,22347,106219,17.38,82.62,122.2204247
W202349,AW2023,30-12-2023,05-01-2024,jumpers,fashion,women,joules,7130,6181,12324,14.0,785190,226755,153088,59.7,122074,663116,15.55,84.45,77.59816139
W202349,AW2023,30-12-2023,05-01-2024,pillow cases,homeware,unisex,next,8299,7256,8118,17.39,646898,56183,86902,39.27,134466,512432,20.79,79.21,97.2044837
W202349,AW2023,30-12-2023,05-01-2024,dresses,fashion,women,fat face,5320,4416,6496,15.39,513634,381275,530705,41.81,127688,385946,24.86,75.14,135.630577
W202349,AW2023,30-12-2023,05-01-2024,top and jogger set,fashion,Kids,next,6569,6285,9854,24.1,152350,90461,196452,31.53,28955,123395,19.01,80.99,82.94680544
W202349,AW2023,30-12-2023,05-01-2024,swimsuits,fashion,women,reiss,6191,5960,8753,18.93,666339,347844,293847,54.21,175960,490379,26.41,73.59,102.1150541
W202349,AW2023,30-12-2023,05-01-2024,dresses,fashion,women,boden,7211,6120,8740,26.02,190236,113126,49041,69.76,29484,160752,15.5,84.5,22.46702688
W202349,AW2023,30-12-2023,05-01-2024,shirts,fashion,women,lipsy,317,309,479,6.94,5017,88801,65036,57.72,1108,3909,22.08,77.92,35.66821238
W202349,AW2023,30-12-2023,05-01-2024,coats,fashion,women,tog 24,7859,6900,11742,18.87,207021,232801,320509,42.07,47849,159172,23.11,76.89,111.8475844
W202349,AW2023,30-12-2023,05-01-2024,tunics,fashion,women,reiss,2242,2219,3539,7.72,168151,388187,319440,54.86,33050,135101,19.65,80.35,107.7878142
W202349,AW2023,30-12-2023,05-01-2024,hair straighteners,beauty,women,ghd,7463,6379,12291,5.73,956214,137950,72666,65.5,286384,669830,29.95,70.05,46.9077951
W202349,AW2023,30-12-2023,05-01-2024,sweat tops,fashion,men,next,1779,1657,2359,7.14,89481,17266,29784,36.7,19535,69946,21.83,78.17,82.25524476
W202349,AW2023,30-12-2023,05-01-2024,sandals,fashion,women,linzi,2799,2291,2566,13.0,78097,74218,40382,64.76,15234,62863,19.51,80.49,18.13004271
W202349,AW2023,30-12-2023,05-01-2024,t-shirts,fashion,women,lipsy,1120,1001,2090,5.63,122173,88827,64084,58.09,34766,87407,28.46,71.54,67.09565599
W202349,AW2023,30-12-2023,05-01-2024,trousers,fashion,women,sosandar,5116,4756,5431,9.54,269302,232635,217991,51.62,32764,236538,12.17,87.83,53.16493629
W202349,AW2023,30-12-2023,05-01-2024,bras,fashion,women,victorias secret pink,1849,1546,2968,12.98,137484,267783,590291,31.21,38853,98631,28.26,71.74,100.8786739
W202350,AW2023,06-01-2024,12-01-2024,jeans,fashion,women,next,3535,3486,6360,11.49,413038,231208,188961,55.03,84147,328891,20.37,79.63,101.1237064
W202350,AW2023,06-01-2024,12-01-2024,dresses,fashion,women,next,4551,3942,5387,25.84,216427,28269,53207,34.7,56520,159907,26.12,73.88,55.72913817
W202350,AW2023,06-01-2024,12-01-2024,jumpers,fashion,women,next,4176,4065,5149,6.2,319242,146893,271277,35.13,59839,259403,18.74,81.26,98.92831796
W202350,AW2023,06-01-2024,12-01-2024,dresses,fashion,women,lipsy,5200,4831,5923,21.58,460011,28294,17562,61.7,101528,358483,22.07,77.93,44.95686275
W202350,AW2023,06-01-2024,12-01-2024,trousers,fashion,women,next,3844,3615,4884,18.5,324053,211718,185341,53.32,79648,244405,24.58,75.42,157.6256451
W202350,AW2023,06-01-2024,12-01-2024,dresses,fashion,women,reiss,5842,4930,10134,14.94,758878,257044,201288,56.08,249901,508977,32.93,67.07,106.1199352
W202350,AW2023,06-01-2024,12-01-2024,coats,fashion,women,next,60,57,79,25.0,5708,138969,312960,30.75,1574,4134,27.58,72.42,97.50355987
W202350,AW2023,06-01-2024,12-01-2024,boots,fashion,women,next,5452,4451,8085,13.0,642223,298858,184890,61.78,152924,489299,23.81,76.19,71.581533
W202350,AW2023,06-01-2024,12-01-2024,leggings,fashion,women,next,680,546,808,24.71,57012,135166,126417,51.67,13026,43986,22.85,77.15,67.21043165
W202350,AW2023,06-01-2024,12-01-2024,trousers,fashion,men,next,6351,6188,10167,20.28,575625,129527,196543,39.72,138553,437072,24.07,75.93,71.80576965
W202350,AW2023,06-01-2024,12-01-2024,shirts,fashion,men,next,9087,7938,11441,14.43,186118,31924,25831,55.27,29311,156807,15.75,84.25,94.83579639
W202350,AW2023,06-01-2024,12-01-2024,suit jackets,fashion,men,next,8419,7505,11378,24.74,490151,186927,273261,40.62,164899,325252,33.64,66.36,70.54852062
W202350,AW2023,06-01-2024,12-01-2024,t-shirts,fashion,women,next,9816,8482,10976,10.9,796077,646174,311479,67.47,80957,715120,10.17,89.83,148.083037
W202350,AW2023,06-01-2024,12-01-2024,shoes,fashion,women,next,1517,1469,1761,21.75,37200,131097,258405,33.66,9300,27900,25.0,75.0,57.71255001
W202350,AW2023,06-01-2024,12-01-2024,jeans,fashion,men,next,8079,7609,13420,23.79,890854,327707,332046,49.67,155049,735805,17.4,82.6,83.73562635
W202350,AW2023,06-01-2024,12-01-2024,trousers,fashion,Kids,next,8832,7548,9005,14.95,178639,96049,201072,32.33,56317,122322,31.53,68.47,38.88509357
W202350,AW2023,06-01-2024,12-01-2024,dresses,fashion,women,friends like these,4269,3459,5852,7.82,416269,216459,373724,36.68,91998,324271,22.1,77.9,125.171368
W202350,AW2023,06-01-2024,12-01-2024,jumpers,fashion,women,reiss,8493,6978,12042,16.44,257163,136825,139174,49.57,69017,188146,26.84,73.16,38.03210693
W202350,AW2023,06-01-2024,12-01-2024,jumpers,fashion,men,next,9807,8103,14423,23.17,448425,167842,372575,31.06,50497,397928,11.26,88.74,135.5787757
W202350,AW2023,06-01-2024,12-01-2024,coats,fashion,Kids,next,9342,7818,13995,23.7,488521,162853,96912,62.69,59170,429351,12.11,87.89,31.02042035
W202350,AW2023,06-01-2024,12-01-2024,swimsuits,fashion,women,next,9189,8160,14060,21.75,523676,12031,9993,54.63,131533,392143,25.12,74.88,30.88920056
W202350,AW2023,06-01-2024,12-01-2024,curtains,homeware,unisex,next,9726,8681,16104,16.65,384400,217319,184853,54.04,89083,295317,23.17,76.83,60.8705918
W202350,AW2023,06-01-2024,12-01-2024,ceiling lights,homeware,unisex,next,107,97,195,22.43,8286,287825,220585,56.61,2373,5913,28.64,71.36,64.03148615
W202350,AW2023,06-01-2024,12-01-2024,blouses,fashion,women,love and roses,3075,2645,4802,9.98,346544,172722,193077,47.22,91959,254585,26.54,73.46,43.4802092
W202350,AW2023,06-01-2024,12-01-2024,sofas,homeware,unisex,next,9409,9097,12164,10.52,371707,26933,53549,33.46,84765,286942,22.8,77.2,68.61210571
W202350,AW2023,06-01-2024,12-01-2024,bras,fashion,women,next,3540,3310,5682,6.44,340823,128656,84684,60.31,52513,288310,15.41,84.59,105.8234127
W202350,AW2023,06-01-2024,12-01-2024,bed sets,homeware,unisex,next,1501,1396,2788,17.26,141298,62408,32747,65.59,34624,106674,24.5,75.5,46.94375925
W202350,AW2023,06-01-2024,12-01-2024,shoes,fashion,Kids,next,1838,1660,2136,19.37,150309,227874,134375,62.91,43812,106497,29.15,70.85,124.6984509
W202350,AW2023,06-01-2024,12-01-2024,suit trousers,fashion,men,next,7047,6495,7899,10.52,95837,59142,32902,64.25,31245,64592,32.6,67.4,59.23037323
W202350,AW2023,06-01-2024,12-01-2024,dresses,fashion,women,love and roses,4830,4645,7030,15.61,411866,256176,112382,69.51,88409,323457,21.47,78.53,123.5527992
W202350,AW2023,06-01-2024,12-01-2024,blouses,fashion,women,next,6479,5188,10668,11.99,823884,277424,391027,41.5,261256,562628,31.71,68.29,109.4744514
W202350,AW2023,06-01-2024,12-01-2024,dresses,fashion,Kids,next,3129,3060,4837,26.43,262412,68910,124321,35.66,65455,196957,24.94,75.06,98.23640061
W202350,AW2023,06-01-2024,12-01-2024,pyjamas,fashion,women,next,7328,5968,6687,19.27,138960,255280,455561,35.91,46945,92015,33.78,66.22,97.64299451
W202350,AW2023,06-01-2024,12-01-2024,t-shirts,fashion,Kids,next,7400,7068,10916,19.34,252100,81756,148344,35.53,64822,187278,25.71,74.29,58.37138508
W202350,AW2023,06-01-2024,12-01-2024,trousers,fashion,women,reiss,7712,6588,11496,24.42,130468,117553,133192,46.88,24396,106072,18.7,81.3,46.33986324
W202350,AW2023,06-01-2024,12-01-2024,coats,fashion,men,next,8993,7791,10499,18.01,830746,253361,268441,48.56,256015,574731,30.82,69.18,79.0848742
W202350,AW2023,06-01-2024,12-01-2024,coats,fashion,women,friends like these,6374,5235,8927,5.55,225866,87549,136101,39.15,58987,166879,26.12,73.88,31.2884723
W202350,AW2023,06-01-2024,12-01-2024,rugs,homeware,unisex,next,7620,7075,11802,6.08,480518,27321,31364,46.56,74868,405650,15.58,84.42,42.03796562
W202350,AW2023,06-01-2024,12-01-2024,dresses,fashion,women,roman,1754,1425,2559,24.52,117348,67101,61362,52.23,39372,77976,33.55,66.45,23.00967222
W202350,AW2023,06-01-2024,12-01-2024,joggers,fashion,Kids,next,2070,1882,3379,24.98,129027,2119,1507,58.44,19447,109580,15.07,84.93,38.98924731
W202350,AW2023,06-01-2024,12-01-2024,coats,fashion,women,reiss,9805,8481,13713,8.86,771261,21394,15175,58.5,205276,565985,26.62,73.38,28.43623639
W202350,AW2023,06-01-2024,12-01-2024,coats,fashion,women,superdry,390,351,708,11.79,24952,222048,403353,35.5,7747,17205,31.05,68.95,74.78189645
W202350,AW2023,06-01-2024,12-01-2024,trainers,fashion,women,nike,3045,2975,5486,13.23,243911,80719,64990,55.4,50219,193692,20.59,79.41,86.67995241
W202350,AW2023,06-01-2024,12-01-2024,jackets,fashion,men,reiss,4468,3878,7279,8.06,76323,51741,67579,43.36,11908,64415,15.6,84.4,105.1277533
W202350,AW2023,06-01-2024,12-01-2024,suit trousers,fashion,women,next,2030,1907,2629,16.65,151120,1599,2664,37.51,40608,110512,26.87,73.13,129.1818182
W202350,AW2023,06-01-2024,12-01-2024,sleepsuits,fashion,Kids,next,5310,5130,8434,19.77,188763,105750,181406,36.83,63468,125295,33.62,66.38,108.0752729
W202350,AW2023,06-01-2024,12-01-2024,leggings,fashion,Kids,next,1633,1497,2347,19.84,160541,58708,102313,36.46,46220,114321,28.79,71.21,77.33957733
W202350,AW2023,06-01-2024,12-01-2024,dining chairs,homeware,unisex,next,5930,4864,6422,24.92,244932,154584,69073,69.12,76213,168719,31.12,68.88,34.10445258
W202350,AW2023,06-01-2024,12-01-2024,boots,fashion,Kids,next,6979,6904,11406,19.04,140945,14759,14523,50.4,22824,118121,16.19,83.81,106.8686131
W202350,AW2023,06-01-2024,12-01-2024,pyjamas,fashion,Kids,next,8846,7304,12628,19.79,339718,84162,108300,43.73,105908,233810,31.18,68.82,25.54918359
